Date	Last Price
8/9/16	11.66
8/8/16	11.5
8/5/16	11.39
8/4/16	12.42
8/3/16	12.86
8/2/16	13.37
8/1/16	12.44
7/29/16	11.87
7/28/16	12.72
7/27/16	12.83
7/26/16	13.05
7/25/16	12.87
7/22/16	12.02
7/21/16	12.74
7/20/16	11.77
7/19/16	11.97
7/18/16	12.44
7/15/16	12.67
7/14/16	12.82
7/13/16	13.04
7/12/16	13.55
7/11/16	13.54
7/8/16	13.2
7/7/16	14.76
7/6/16	14.96
7/5/16	15.58
7/1/16	14.77
6/30/16	15.63
6/29/16	16.64
6/28/16	18.75
6/27/16	23.85
6/24/16	25.76
6/23/16	17.25
6/22/16	21.17
6/21/16	18.48
6/20/16	18.37
6/17/16	19.41
6/16/16	19.37
6/15/16	20.14
6/14/16	20.5
6/13/16	20.97
6/10/16	17.03
6/9/16	14.64
6/8/16	14.08
6/7/16	14.05
6/6/16	13.65
6/3/16	13.47
6/2/16	13.63
6/1/16	14.2
5/31/16	14.19
5/27/16	13.12
5/26/16	13.43
5/25/16	13.9
5/24/16	14.42
5/23/16	15.82
5/20/16	15.2
5/19/16	16.33
5/18/16	15.95
5/17/16	15.57
5/16/16	14.68
5/13/16	15.04
5/12/16	14.41
5/11/16	14.69
5/10/16	13.63
5/9/16	14.57
5/6/16	14.72
5/5/16	15.91
5/4/16	16.05
5/3/16	15.6
5/2/16	14.68
4/29/16	15.7
4/28/16	15.22
4/27/16	13.77
4/26/16	13.96
4/25/16	14.08
4/22/16	13.22
4/21/16	13.95
4/20/16	13.28
4/19/16	13.24
4/18/16	13.35
4/15/16	13.62
4/14/16	13.72
4/13/16	13.84
4/12/16	14.85
4/11/16	16.26
4/8/16	15.36
4/7/16	16.16
4/6/16	14.09
4/5/16	15.42
4/4/16	14.12
4/1/16	13.1
3/31/16	13.95
3/30/16	13.56
3/29/16	13.82
3/28/16	15.24
3/24/16	14.74
3/23/16	14.94
3/22/16	14.17
3/21/16	13.79
3/18/16	14.02
3/17/16	14.44
3/16/16	14.99
3/15/16	16.84
3/14/16	16.92
3/11/16	16.5
3/10/16	18.05
3/9/16	18.34
3/8/16	18.67
3/7/16	17.35
3/4/16	16.86
3/3/16	16.7
3/2/16	17.09
3/1/16	17.7
2/29/16	20.55
2/26/16	19.81
2/25/16	19.11
2/24/16	20.72
2/23/16	20.98
2/22/16	19.38
2/19/16	20.53
2/18/16	21.64
2/17/16	22.31
2/16/16	24.11
2/12/16	25.4
2/11/16	28.14
2/10/16	26.29
2/9/16	26.54
2/8/16	26
2/5/16	23.38
2/4/16	21.84
2/3/16	21.65
2/2/16	21.98
2/1/16	19.98
1/29/16	20.2
1/28/16	22.42
1/27/16	23.11
1/26/16	22.5
1/25/16	24.15
1/22/16	22.34
1/21/16	26.69
1/20/16	27.59
1/19/16	26.05
1/15/16	27.02
1/14/16	23.95
1/13/16	25.22
1/12/16	22.47
1/11/16	24.3
1/8/16	27.01
1/7/16	24.99
1/6/16	20.59
1/5/16	19.34
1/4/16	20.7
12/31/15	18.21
12/30/15	17.29
12/29/15	16.08
12/28/15	16.91
12/24/15	15.74
12/23/15	15.57
12/22/15	16.6
12/21/15	18.7
12/18/15	20.7
12/17/15	18.94
12/16/15	17.86
12/15/15	20.95
12/14/15	22.73
12/11/15	24.39
12/10/15	19.34
12/9/15	19.61
12/8/15	17.6
12/7/15	15.84
12/4/15	14.81
12/3/15	18.11
12/2/15	15.91
12/1/15	14.67
11/30/15	16.13
11/27/15	15.12
11/25/15	15.19
11/24/15	15.93
11/23/15	15.62
11/20/15	15.47
11/19/15	16.99
11/18/15	16.85
11/17/15	18.84
11/16/15	18.16
11/13/15	20.08
11/12/15	18.37
11/11/15	16.06
11/10/15	15.29
11/9/15	16.52
11/6/15	14.33
11/5/15	15.05
11/4/15	15.51
11/3/15	14.54
11/2/15	14.15
10/30/15	15.07
10/29/15	14.61
10/28/15	14.33
10/27/15	15.43
10/26/15	15.29
10/23/15	14.46
10/22/15	14.45
10/21/15	16.7
10/20/15	15.75
10/19/15	14.98
10/16/15	15.05
10/15/15	16.05
10/14/15	18.03
10/13/15	17.67
10/12/15	16.17
10/9/15	17.08
10/8/15	17.42
10/7/15	18.4
10/6/15	19.4
10/5/15	19.54
10/2/15	20.94
10/1/15	22.55
9/30/15	24.5
9/29/15	26.83
9/28/15	27.63
9/25/15	23.62
9/24/15	23.47
9/23/15	22.13
9/22/15	22.44
9/21/15	20.14
9/18/15	22.28
9/17/15	21.14
9/16/15	21.35
9/15/15	22.54
9/14/15	24.25
9/11/15	23.2
9/10/15	24.37
9/9/15	26.23
9/8/15	24.9
9/4/15	27.8
9/3/15	25.61
9/2/15	26.09
9/1/15	31.4
8/31/15	28.43
8/28/15	26.05
8/27/15	26.1
8/26/15	30.32
8/25/15	36.02
8/24/15	40.74
8/21/15	28.03
8/20/15	19.14
8/19/15	15.25
8/18/15	13.79
8/17/15	13.02
8/14/15	12.83
8/13/15	13.49
8/12/15	13.61
8/11/15	13.71
8/10/15	12.23
8/7/15	13.39
8/6/15	13.77
8/5/15	12.51
8/4/15	13
8/3/15	12.56
7/31/15	12.12
7/30/15	12.13
7/29/15	12.5
7/28/15	13.44
7/27/15	15.6
7/24/15	13.74
7/23/15	12.64
7/22/15	12.12
7/21/15	12.22
7/20/15	12.25
7/17/15	11.95
7/16/15	12.11
7/15/15	13.23
7/14/15	13.37
7/13/15	13.9
7/10/15	16.83
7/9/15	19.97
7/8/15	19.66
7/7/15	16.09
7/6/15	17.01
7/2/15	16.79
7/1/15	16.09
6/30/15	18.23
6/29/15	18.85
6/26/15	14.02
6/25/15	14.01
6/24/15	13.26
6/23/15	12.11
6/22/15	12.74
6/19/15	13.96
6/18/15	13.19
6/17/15	14.5
6/16/15	14.81
6/15/15	15.39
6/12/15	13.78
6/11/15	12.85
6/10/15	13.22
6/9/15	14.47
6/8/15	15.29
6/5/15	14.21
6/4/15	14.71
6/3/15	13.66
6/2/15	14.24
6/1/15	13.97
5/29/15	13.84
5/28/15	13.31
5/27/15	13.27
5/26/15	14.06
5/22/15	12.13
5/21/15	12.11
5/20/15	12.88
5/19/15	12.85
5/18/15	12.73
5/15/15	12.38
5/14/15	12.74
5/13/15	13.76
5/12/15	13.86
5/11/15	13.85
5/8/15	12.86
5/7/15	15.13
5/6/15	15.15
5/5/15	14.31
5/4/15	12.85
5/1/15	12.7
4/30/15	14.55
4/29/15	13.39
4/28/15	12.41
4/27/15	13.12
4/24/15	12.29
4/23/15	12.48
4/22/15	12.71
4/21/15	13.25
4/20/15	13.3
4/17/15	13.89
4/16/15	12.6
4/15/15	12.84
4/14/15	13.67
4/13/15	13.94
4/10/15	12.58
4/9/15	13.09
4/8/15	13.98
4/7/15	14.78
4/6/15	14.74
4/2/15	14.67
4/1/15	15.11
3/31/15	15.29
3/30/15	14.51
3/27/15	15.07
3/26/15	15.8
3/25/15	15.44
3/24/15	13.62
3/23/15	13.41
3/20/15	13.02
3/19/15	14.07
3/18/15	13.97
3/17/15	15.66
3/16/15	15.61
3/13/15	16
3/12/15	15.42
3/11/15	16.87
3/10/15	16.69
3/9/15	15.06
3/6/15	15.2
3/5/15	14.04
3/4/15	14.23
3/3/15	13.86
3/2/15	13.04
2/27/15	13.34
2/26/15	13.91
2/25/15	13.84
2/24/15	13.69
2/23/15	14.56
2/20/15	14.3
2/19/15	15.29
2/18/15	15.45
2/17/15	15.8
2/13/15	14.69
2/12/15	15.34
2/11/15	16.96
2/10/15	17.23
2/9/15	18.55
2/6/15	17.29
2/5/15	16.85
2/4/15	18.33
2/3/15	17.33
2/2/15	19.43
1/30/15	20.97
1/29/15	18.76
1/28/15	20.44
1/27/15	17.22
1/26/15	15.52
1/23/15	16.66
1/22/15	16.4
1/21/15	18.85
1/20/15	19.89
1/16/15	20.95
1/15/15	22.39
1/14/15	21.48
1/13/15	20.56
1/12/15	19.6
1/9/15	17.55
1/8/15	17.01
1/7/15	19.31
1/6/15	21.12
1/5/15	19.92
1/2/15	17.79
12/31/14	19.2
12/30/14	15.92
12/29/14	15.06
12/26/14	14.5
12/24/14	14.37
12/23/14	14.8
12/22/14	15.25
12/19/14	16.49
12/18/14	16.81
12/17/14	19.44
12/16/14	23.57
12/15/14	20.42
12/12/14	21.08
12/11/14	20.08
12/10/14	18.53
12/9/14	14.89
12/8/14	14.21
12/5/14	11.82
12/4/14	12.38
12/3/14	12.47
12/2/14	12.85
12/1/14	14.29
11/28/14	13.33
11/26/14	12.07
11/25/14	12.25
11/24/14	12.62
11/21/14	12.9
11/20/14	13.58
11/19/14	13.96
11/18/14	13.86
11/17/14	13.99
11/14/14	13.31
11/13/14	13.79
11/12/14	13.02
11/11/14	12.92
11/10/14	12.67
11/7/14	13.12
11/6/14	13.67
11/5/14	14.17
11/4/14	14.89
11/3/14	14.73
10/31/14	14.03
10/30/14	14.52
10/29/14	15.15
10/28/14	14.39
10/27/14	16.04
10/24/14	16.11
10/23/14	16.53
10/22/14	17.87
10/21/14	16.08
10/20/14	18.57
10/17/14	21.99
10/16/14	25.2
10/15/14	26.25
10/14/14	22.79
10/13/14	24.64
10/10/14	21.24
10/9/14	18.76
10/8/14	15.11
10/7/14	17.2
10/6/14	15.46
10/3/14	14.55
10/2/14	16.16
10/1/14	16.71
9/30/14	16.31
9/29/14	15.98
9/26/14	14.85
9/25/14	15.64
9/24/14	13.27
9/23/14	14.93
9/22/14	13.69
9/19/14	12.11
9/18/14	12.03
9/17/14	12.65
9/16/14	12.73
9/15/14	14.12
9/12/14	13.31
9/11/14	12.8
9/10/14	12.88
9/9/14	13.5
9/8/14	12.66
9/5/14	12.09
9/4/14	12.64
9/3/14	12.36
9/2/14	12.25
8/29/14	11.98
8/28/14	12.05
8/27/14	11.78
8/26/14	11.63
8/25/14	11.7
8/22/14	11.47
8/21/14	11.76
8/20/14	11.78
8/19/14	12.21
8/18/14	12.32
8/15/14	13.15
8/14/14	12.42
8/13/14	12.9
8/12/14	14.13
8/11/14	14.23
8/8/14	15.77
8/7/14	16.66
8/6/14	16.37
8/5/14	16.87
8/4/14	15.12
8/1/14	17.03
7/31/14	16.95
7/30/14	13.33
7/29/14	13.28
7/28/14	12.56
7/25/14	12.69
7/24/14	11.84
7/23/14	11.52
7/22/14	12.24
7/21/14	12.81
7/18/14	12.06
7/17/14	14.54
7/16/14	11
7/15/14	11.96
7/14/14	11.82
7/11/14	12.08
7/10/14	12.59
7/9/14	11.65
7/8/14	11.98
7/7/14	11.33
7/3/14	10.32
7/2/14	10.82
7/1/14	11.15
6/30/14	11.57
6/27/14	11.26
6/26/14	11.63
6/25/14	11.59
6/24/14	12.13
6/23/14	10.98
6/20/14	10.85
6/19/14	10.62
6/18/14	10.61
6/17/14	12.06
6/16/14	12.65
6/13/14	12.18
6/12/14	12.56
6/11/14	11.6
6/10/14	10.99
6/9/14	11.15
6/6/14	10.73
6/5/14	11.68
6/4/14	12.08
6/3/14	11.87
6/2/14	11.58
5/30/14	11.4
5/29/14	11.57
5/28/14	11.68
5/27/14	11.51
5/23/14	11.36
5/22/14	12.03
5/21/14	11.91
5/20/14	12.96
5/19/14	12.42
5/16/14	12.44
5/15/14	13.17
5/14/14	12.17
5/13/14	12.13
5/12/14	12.23
5/9/14	12.92
5/8/14	13.43
5/7/14	13.4
5/6/14	13.8
5/5/14	13.29
5/2/14	12.91
5/1/14	13.25
4/30/14	13.41
4/29/14	13.71
4/28/14	13.97
4/25/14	14.06
4/24/14	13.32
4/23/14	13.27
4/22/14	13.19
4/21/14	13.25
4/17/14	13.36
4/16/14	14.18
4/15/14	15.61
4/14/14	16.11
4/11/14	17.03
4/10/14	15.89
4/9/14	13.82
4/8/14	14.89
4/7/14	15.57
4/4/14	13.96
4/3/14	13.37
4/2/14	13.09
4/1/14	13.1
3/31/14	13.88
3/28/14	14.41
3/27/14	14.62
3/26/14	14.93
3/25/14	14.02
3/24/14	15.09
3/21/14	15
3/20/14	14.52
3/19/14	15.12
3/18/14	14.52
3/17/14	15.64
3/14/14	17.82
3/13/14	16.22
3/12/14	14.47
3/11/14	14.8
3/10/14	14.2
3/7/14	14.11
3/6/14	14.21
3/5/14	13.89
3/4/14	14.1
3/3/14	16
2/28/14	14
2/27/14	14.04
2/26/14	14.35
2/25/14	13.67
2/24/14	14.23
2/21/14	14.68
2/20/14	14.79
2/19/14	15.5
2/18/14	13.87
2/14/14	13.57
2/13/14	14.14
2/12/14	14.3
2/11/14	14.51
2/10/14	15.26
2/7/14	15.29
2/6/14	17.23
2/5/14	19.95
2/4/14	19.11
2/3/14	21.44
1/31/14	18.41
1/30/14	17.29
1/29/14	17.35
1/28/14	15.8
1/27/14	17.42
1/24/14	18.14
1/23/14	13.77
1/22/14	12.84
1/21/14	12.87
1/17/14	12.44
1/16/14	12.53
1/15/14	12.28
1/14/14	12.28
1/13/14	13.28
1/10/14	12.14
1/9/14	12.89
1/8/14	12.87
1/7/14	12.92
1/6/14	13.55
1/3/14	13.76
1/2/14	14.23
12/31/13	13.72
12/30/13	13.56
12/27/13	12.46
12/26/13	12.33
12/24/13	12.48
12/23/13	13.04
12/20/13	13.79
12/19/13	14.15
12/18/13	13.8
12/17/13	16.21
12/16/13	16.03
12/13/13	15.76
12/12/13	15.54
12/11/13	15.42
12/10/13	13.91
12/9/13	13.49
12/6/13	13.79
12/5/13	15.08
12/4/13	14.7
12/3/13	14.55
12/2/13	14.23
11/29/13	13.7
11/27/13	12.98
11/26/13	12.81
11/25/13	12.79
11/22/13	12.26
11/21/13	12.66
11/20/13	13.4
11/19/13	13.39
11/18/13	13.1
11/15/13	12.19
11/14/13	12.37
11/13/13	12.52
11/12/13	12.82
11/11/13	12.53
11/8/13	12.9
11/7/13	13.91
11/6/13	12.67
11/5/13	13.27
11/4/13	12.93
11/1/13	13.28
10/31/13	13.75
10/30/13	13.65
10/29/13	13.41
10/28/13	13.31
10/25/13	13.09
10/24/13	13.2
10/23/13	13.42
10/22/13	13.33
10/21/13	13.16
10/18/13	13.04
10/17/13	13.48
10/16/13	14.71
10/15/13	18.66
10/14/13	16.07
10/11/13	15.72
10/10/13	16.48
10/9/13	19.6
10/8/13	20.34
10/7/13	19.41
10/4/13	16.74
10/3/13	17.67
10/2/13	16.6
10/1/13	15.54
9/30/13	16.6
9/27/13	15.46
9/26/13	14.06
9/25/13	14.01
9/24/13	14.08
9/23/13	14.31
9/20/13	13.12
9/19/13	13.16
9/18/13	13.59
9/17/13	14.53
9/16/13	14.38
9/13/13	14.16
9/12/13	14.29
9/11/13	13.82
9/10/13	14.53
9/9/13	15.63
9/6/13	15.85
9/5/13	15.77
9/4/13	15.88
9/3/13	16.61
8/30/13	17.01
8/29/13	16.81
8/28/13	16.49
8/27/13	16.77
8/26/13	14.99
8/23/13	13.98
8/22/13	14.76
8/21/13	15.94
8/20/13	14.91
8/19/13	15.1
8/16/13	14.37
8/15/13	14.73
8/14/13	13.04
8/13/13	12.31
8/12/13	12.81
8/9/13	13.41
8/8/13	12.73
8/7/13	12.98
8/6/13	12.72
8/5/13	11.84
8/2/13	11.98
8/1/13	12.94
7/31/13	13.45
7/30/13	13.39
7/29/13	13.39
7/26/13	12.72
7/25/13	12.97
7/24/13	13.18
7/23/13	12.66
7/22/13	12.29
7/19/13	12.54
7/18/13	13.77
7/17/13	13.78
7/16/13	14.42
7/15/13	13.79
7/12/13	13.84
7/11/13	14.01
7/10/13	14.21
7/9/13	14.35
7/8/13	14.78
7/5/13	14.89
7/3/13	16.2
7/2/13	16.44
7/1/13	16.37
6/28/13	16.86
6/27/13	16.86
6/26/13	17.21
6/25/13	18.47
6/24/13	20.11
6/21/13	18.9
6/20/13	20.49
6/19/13	16.64
6/18/13	16.61
6/17/13	16.8
6/14/13	17.15
6/13/13	16.41
6/12/13	18.59
6/11/13	17.07
6/10/13	15.44
6/7/13	15.14
6/6/13	16.63
6/5/13	17.5
6/4/13	16.27
6/3/13	16.28
5/31/13	16.3
5/30/13	14.53
5/29/13	14.83
5/28/13	14.48
5/24/13	13.99
5/23/13	14.07
5/22/13	13.82
5/21/13	13.37
5/20/13	13.02
5/17/13	12.45
5/16/13	13.07
5/15/13	12.81
5/14/13	12.77
5/13/13	12.55
5/10/13	12.59
5/9/13	13.13
5/8/13	12.66
5/7/13	12.83
5/6/13	12.66
5/3/13	12.85
5/2/13	13.59
5/1/13	14.49
4/30/13	13.52
4/29/13	13.71
4/26/13	13.61
4/25/13	13.62
4/24/13	13.61
4/23/13	13.48
4/22/13	14.39
4/19/13	14.97
4/18/13	17.56
4/17/13	16.51
4/16/13	13.96
4/15/13	17.27
4/12/13	12.06
4/11/13	12.24
4/10/13	12.36
4/9/13	12.84
4/8/13	13.19
4/5/13	13.92
4/4/13	13.89
4/3/13	14.21
4/2/13	12.78
4/1/13	13.58
3/28/13	12.7
3/27/13	13.15
3/26/13	12.77
3/25/13	13.74
3/22/13	13.57
3/21/13	13.99
3/20/13	12.67
3/19/13	14.39
3/18/13	13.36
3/15/13	11.3
3/14/13	11.3
3/13/13	11.83
3/12/13	12.27
3/11/13	11.56
3/8/13	12.59
3/7/13	13.06
3/6/13	13.53
3/5/13	13.48
3/4/13	14.01
3/1/13	15.36
2/28/13	15.51
2/27/13	14.73
2/26/13	16.87
2/25/13	18.99
2/22/13	14.17
2/21/13	15.22
2/20/13	14.68
2/19/13	12.31
2/15/13	12.46
2/14/13	12.66
2/13/13	12.98
2/12/13	12.64
2/11/13	12.94
2/8/13	13.02
2/7/13	13.5
2/6/13	13.41
2/5/13	13.72
2/4/13	14.67
2/1/13	12.9
1/31/13	14.28
1/30/13	14.32
1/29/13	13.31
1/28/13	13.57
1/25/13	12.89
1/24/13	12.69
1/23/13	12.46
1/22/13	12.43
1/18/13	12.46
1/17/13	13.57
1/16/13	13.42
1/15/13	13.55
1/14/13	13.52
1/11/13	13.36
1/10/13	13.49
1/9/13	13.81
1/8/13	13.62
1/7/13	13.79
1/4/13	13.83
1/3/13	14.56
1/2/13	14.68
12/31/12	18.02
12/28/12	22.72
12/27/12	19.47
12/26/12	19.48
12/24/12	18.59
12/21/12	17.84
12/20/12	17.67
12/19/12	17.36
12/18/12	15.57
12/17/12	16.34
12/14/12	17
12/13/12	16.56
12/12/12	15.95
12/11/12	15.57
12/10/12	16.05
12/7/12	15.9
12/6/12	16.58
12/5/12	16.46
12/4/12	17.12
12/3/12	16.64
11/30/12	15.87
11/29/12	15.06
11/28/12	15.51
11/27/12	15.92
11/26/12	15.5
11/23/12	15.14
11/21/12	15.31
11/20/12	15.08
11/19/12	15.24
11/16/12	16.41
11/15/12	17.99
11/14/12	17.92
11/13/12	16.65
11/12/12	16.68
11/9/12	18.61
11/8/12	18.49
11/7/12	19.08
11/6/12	17.58
11/5/12	18.42
11/2/12	17.59
11/1/12	16.69
10/31/12	18.6
10/26/12	17.81
10/25/12	18.12
10/24/12	18.33
10/23/12	18.83
10/22/12	16.62
10/19/12	17.06
10/18/12	15.03
10/17/12	15.07
10/16/12	15.22
10/15/12	15.27
10/12/12	16.14
10/11/12	15.59
10/10/12	16.29
10/9/12	16.37
10/8/12	15.11
10/5/12	14.33
10/4/12	14.55
10/3/12	15.43
10/2/12	15.71
10/1/12	16.32
9/28/12	15.73
9/27/12	14.84
9/26/12	16.81
9/25/12	15.43
9/24/12	14.15
9/21/12	13.98
9/20/12	14.07
9/19/12	13.88
9/18/12	14.18
9/17/12	14.59
9/14/12	14.51
9/13/12	14.05
9/12/12	15.8
9/11/12	16.41
9/10/12	16.28
9/7/12	14.38
9/6/12	15.6
9/5/12	17.74
9/4/12	17.98
8/31/12	17.47
8/30/12	17.83
8/29/12	17.06
8/28/12	16.49
8/27/12	16.35
8/24/12	15.18
8/23/12	15.96
8/22/12	15.11
8/21/12	15.02
8/20/12	14.02
8/17/12	13.45
8/16/12	14.29
8/15/12	14.63
8/14/12	14.85
8/13/12	13.7
8/10/12	14.74
8/9/12	15.28
8/8/12	15.32
8/7/12	15.99
8/6/12	15.95
8/3/12	15.64
8/2/12	17.57
8/1/12	18.96
7/31/12	18.93
7/30/12	18.03
7/27/12	16.7
7/26/12	17.53
7/25/12	19.34
7/24/12	20.47
7/23/12	18.62
7/20/12	16.27
7/19/12	15.45
7/18/12	16.16
7/17/12	16.48
7/16/12	17.11
7/13/12	16.74
7/12/12	18.33
7/11/12	17.95
7/10/12	18.72
7/9/12	17.98
7/6/12	17.1
7/5/12	17.5
7/3/12	16.66
7/2/12	16.8
6/29/12	17.08
6/28/12	19.71
6/27/12	19.45
6/26/12	19.72
6/25/12	20.38
6/22/12	18.11
6/21/12	20.08
6/20/12	17.24
6/19/12	18.38
6/18/12	18.32
6/15/12	21.11
6/14/12	21.68
6/13/12	24.27
6/12/12	22.09
6/11/12	23.56
6/8/12	21.23
6/7/12	21.72
6/6/12	22.16
6/5/12	24.68
6/4/12	26.12
6/1/12	26.66
5/31/12	24.06
5/30/12	24.14
5/29/12	21.03
5/25/12	21.76
5/24/12	21.54
5/23/12	22.33
5/22/12	22.48
5/21/12	22.01
5/18/12	25.1
5/17/12	24.49
5/16/12	22.27
5/15/12	21.97
5/14/12	21.87
5/11/12	19.89
5/10/12	18.83
5/9/12	20.08
5/8/12	19.05
5/7/12	18.94
5/4/12	19.16
5/3/12	17.56
5/2/12	16.88
5/1/12	16.6
4/30/12	17.15
4/27/12	16.32
4/26/12	16.24
4/25/12	16.82
4/24/12	18.1
4/23/12	18.97
4/20/12	17.44
4/19/12	18.36
4/18/12	18.64
4/17/12	18.46
4/16/12	19.55
4/13/12	19.55
4/12/12	17.2
4/11/12	20.02
4/10/12	20.39
4/9/12	18.81
4/5/12	16.7
4/4/12	16.44
4/3/12	15.66
4/2/12	15.64
3/30/12	15.5
3/29/12	15.48
3/28/12	15.47
3/27/12	15.59
3/26/12	14.26
3/23/12	14.82
3/22/12	15.57
3/21/12	15.13
3/20/12	15.58
3/19/12	15.04
3/16/12	14.47
3/15/12	15.42
3/14/12	15.31
3/13/12	14.8
3/12/12	15.64
3/9/12	17.11
3/8/12	17.95
3/7/12	19.07
3/6/12	20.87
3/5/12	18.05
3/2/12	17.29
3/1/12	17.26
2/29/12	18.43
2/28/12	17.96
2/27/12	18.19
2/24/12	17.31
2/23/12	16.8
2/22/12	18.19
2/21/12	18.19
2/17/12	17.78
2/16/12	19.22
2/15/12	21.14
2/14/12	19.54
2/13/12	19.04
2/10/12	20.79
2/9/12	18.63
2/8/12	18.16
2/7/12	17.65
2/6/12	17.76
2/3/12	17.1
2/2/12	17.98
2/1/12	18.55
1/31/12	19.44
1/30/12	19.4
1/27/12	18.53
1/26/12	18.57
1/25/12	18.31
1/24/12	18.91
1/23/12	18.67
1/20/12	18.28
1/19/12	19.87
1/18/12	20.89
1/17/12	22.2
1/13/12	20.91
1/12/12	20.47
1/11/12	21.05
1/10/12	20.69
1/9/12	21.07
1/6/12	20.63
1/5/12	21.48
1/4/12	22.22
1/3/12	22.97
12/30/11	23.4
12/29/11	22.65
12/28/11	23.52
12/27/11	21.91
12/23/11	20.73
12/22/11	21.16
12/21/11	21.43
12/20/11	23.22
12/19/11	24.92
12/16/11	24.29
12/15/11	25.11
12/14/11	26.04
12/13/11	25.41
12/12/11	25.67
12/9/11	26.38
12/8/11	30.59
12/7/11	28.67
12/6/11	28.13
12/5/11	27.84
12/2/11	27.52
12/1/11	27.41
11/30/11	27.8
11/29/11	30.64
11/28/11	32.13
11/25/11	34.47
11/23/11	33.98
11/22/11	31.97
11/21/11	32.91
11/18/11	32
11/17/11	34.51
11/16/11	33.51
11/15/11	31.22
11/14/11	31.13
11/11/11	30.04
11/10/11	32.81
11/9/11	36.16
11/8/11	27.48
11/7/11	29.85
11/4/11	30.16
11/3/11	30.5
11/2/11	32.74
11/1/11	34.77
10/31/11	29.96
10/28/11	24.53
10/27/11	25.46
10/26/11	29.86
10/25/11	32.22
10/24/11	29.26
10/21/11	31.32
10/20/11	34.78
10/19/11	34.44
10/18/11	31.56
10/17/11	33.39
10/14/11	28.24
10/13/11	30.7
10/12/11	31.26
10/11/11	32.86
10/10/11	33.02
10/7/11	36.2
10/6/11	36.27
10/5/11	37.81
10/4/11	40.82
